battery_idx,t_normalized,T_celsius,I_amperes,C_target,RUL,cycle,T_celsius_norm,I_amperes_norm
2,0.7173202614379085,32.84069778843796,-1.8875042014728922,1.5135813035589147,173,441,0.6240030023338559,0.23250835639963308
2,0.33986928104575165,32.16100333536097,-1.9430080085541772,1.7139701997004613,404,210,0.4690971203235348,0.11754196118273974
2,0.6879084967320261,33.271000362987586,-1.8878077163294114,1.5136050185229033,191,423,0.7220711850888675,0.23187967864248948
2,0.8480392156862745,32.775898242252914,-1.8581969672334215,1.4468161332173683,93,521,0.6092348505412071,0.29321314858361136
3,0.6962025316455697,31.226789107710772,-1.8167125180994765,1.454576670077708,96,223,0.2561848650217371,0.3791409042689753
3,0.9018987341772152,30.899653280757406,-1.7849995504167615,1.3589854739373584,31,288,0.181628917739868,0.44482875106427944
2,0.08496732026143791,31.805988160181123,-1.9468340181835688,1.8710089649779995,560,54,0.38818732535709977,0.1096170537162644
0,0.3758169934640523,32.45549347979197,-1.857820396301907,1.6327350407099108,382,232,0.5362129476778943,0.2939931491784584
2,0.13071895424836602,31.32285733932258,-1.9675056354779956,1.849201702126164,532,82,0.27807931198041125,0.06679942644678771
3,0.1518987341772152,30.586452588663985,-1.8948411660605735,1.7462197416415093,268,51,0.11024885978097387,0.2173111219244479
0,0.5326797385620915,33.007275861749356,-1.802670753119494,1.5269528268489705,286,328,0.6619670069730983,0.4082259560360946
0,0.6356209150326797,33.79269513542102,-1.7588271887545277,1.449042163761236,223,391,0.840968122526168,0.49904020488785683
1,0.8741830065359477,33.31018716138479,-1.6180985297864203,1.2532313315493426,77,537,0.7310020591623569,0.7905349234677304
2,0.3137254901960784,32.29917704213345,-1.955058998571939,1.7396457455286727,420,194,0.5005876228888146,0.09258045036046703
2,0.4150326797385621,32.1833106060944,-1.9179522150901998,1.6472174627573322,358,256,0.47418106272230354,0.1694406399460524
1,0.4019607843137255,32.562223096007365,-1.7526167898737661,1.5145492986655427,366,248,0.560537179340554,0.5119039562181853
2,0.04411764705882353,32.14782797344657,-1.946961601670498,1.8590084577709232,585,29,0.46609438718526075,0.10935278691453032
2,0.7369281045751634,32.720417557744895,-1.886419275237733,1.4978220596995881,161,453,0.5965905155325206,0.23475559068664031
0,0.7009803921568627,33.889346908026745,-1.7567879869499758,1.4333920485221476,183,431,0.8629955614960947,0.5032640535374777
0,0.9836601307189542,33.32067807371405,-1.6674467270234996,1.288003392619118,10,604,0.7333929923531457,0.6883187937076474
0,0.238562091503268,31.35934131425137,-1.9144128654409127,1.7360913511847138,466,148,0.28639419860336535,0.17677178157377504
1,0.28104575163398693,32.24289319481841,-1.8837082435178907,1.6975954237461768,440,174,0.4877602429215342,0.24037101709680453
1,0.02287581699346405,32.112576242471775,-1.9891170520197212,1.9687898262728398,598,16,0.4580603353339914,0.02203516997525856
1,0.9379084967320261,33.49803069556778,-1.5684640005188113,1.2056159765131735,38,576,0.7738125723434255,0.8933441397765782
3,0.37341772151898733,30.62583594950684,-1.8786631828974334,1.6958235570934848,198,121,0.1192245314526712,0.2508209747426875
1,0.3006535947712418,31.984935871368258,-1.8592903578575999,1.6607591387047655,428,186,0.4289704344580825,0.29094838180028715
2,0.24183006535947713,33.880577817079796,-1.9779140108313502,1.8150756899575577,464,150,0.8609970403055556,0.04524030361604048
3,0.7721518987341772,31.435921914290372,-1.7784070647657095,1.384901110085747,72,247,0.303847313514364,0.4584839280814266
3,0.21835443037974683,31.383299841535273,-1.870834339681941,1.711846298984729,247,72,0.291854470912166,0.2670370494686116
2,0.9117647058823529,32.446842086875606,-1.8511947629213035,1.441790586562399,54,560,0.534241250477395,0.3077169858998059
2,0.5784313725490197,32.724576765133094,-1.8968789299198896,1.565249873909438,258,356,0.5975384204124508,0.2130902517260176
0,0.9575163398692811,33.3198093248819,-1.6817992883033976,1.3034100438655642,26,588,0.7331950000001406,0.6585899819513128
2,0.8349673202614379,32.450684441760906,-1.858515986418667,1.451354972758956,101,513,0.5351169430327918,0.2925523563305865
1,0.34967320261437906,32.47193402838835,-1.7982439953659044,1.5829719744686166,398,216,0.5399598337522571,0.4173952078080192
3,0.3860759493670886,30.528493896066262,-1.8562833971202242,1.6606586897774192,194,125,0.09703977390956275,0.2971767732334829
0,0.43137254901960786,32.84488475360107,-1.8432799764914718,1.5955263892495937,348,266,0.6249572333542837,0.3241110769108375
2,0.3888888888888889,32.212169716369466,-1.9243785304854075,1.6674367208253988,374,240,0.4807582032461877,0.15612965545030644
1,0.5081699346405228,33.224088400657315,-1.8210481343824243,1.5935866593100128,301,313,0.7113797061916838,0.37016043605777327
0,0.029411764705882353,32.27679750791685,-1.8535899338510957,1.824613268496936,594,20,0.49548721126840256,0.30275580968133076
2,0.00980392156862745,32.554748499572646,-1.8875256535871228,1.8807709009833444,606,8,0.5588336801459528,0.23246392210994093
0,0.17647058823529413,31.649024294808623,-1.9170149640438081,1.7884432335370462,504,110,0.3524144484427696,0.17138199099714546
0,0.7173202614379085,33.46482299584788,-1.7352637407600366,1.406981663677643,173,441,0.7662443657892055,0.5478477519240452
0,0.7826797385620915,33.745054045019884,-1.7184206130755166,1.375392016895762,133,481,0.8301104715697534,0.5827353348826572
3,0.11392405063291139,30.540598970902945,-1.917373033348097,1.783470722841926,280,39,0.09979858308608147,0.1706403132759826
1,0.08496732026143791,31.220866832188786,-1.9885447318884866,1.9242461121680094,560,54,0.25483514779352046,0.02322063068251623
0,0.5196078431372549,33.35156485472646,-1.816317296828028,1.5480915247767786,294,320,0.7404322495274949,0.3799595357697827
3,0.5854430379746836,30.981374033120872,-1.8118563821702207,1.4807376792294196,131,188,0.2002534999563359,0.3891995375741133
3,0.9335443037974683,31.111640631561894,-1.7970097248124899,1.3934907492075153,21,298,0.2299419316283018,0.419951782639735
3,0.7626582278481012,31.52669677306915,-1.7856528650965158,1.3785651415666713,75,244,0.32453537342103633,0.4434755243646471
0,0.7369281045751634,33.38984948261314,-1.7326888725308258,1.391284788852726,161,453,0.7491575142745805,0.5531811395606332
1,0.0,32.142777859921516,-1.990533350635129,2.035337591005598,612,2,0.4649434401879615,0.01910155595981511
2,0.8921568627450981,32.637733704417855,-1.8658259561850365,1.4672063484781797,66,548,0.5777464376241985,0.2774110368900442
2,0.42810457516339867,32.03316223587618,-1.9115865510736891,1.6362554312048496,350,264,0.4399614724111389,0.18262599575539973
3,0.17405063291139242,30.251184852221932,-1.8739718829459886,1.7085949894470602,261,58,0.03383960825913235,0.26053817924919853
3,0.3037974683544304,31.41096207271253,-1.819052179250902,1.6140066510467586,220,99,0.298158836498037,0.37429470681418664
3,0.0759493670886076,31.11122470608501,-1.9325959489970461,1.8042980520967649,292,27,0.22984714006048002,0.13910871519501722
2,0.006535947712418301,32.68511456550919,-1.877784734502072,1.8806626717011388,608,6,0.5885447809747077,0.25264052642228396
2,0.3333333333333333,31.859048861486652,-1.9431227050969846,1.7139788776485192,408,206,0.4002801336750288,0.11730438742404115
0,0.05392156862745098,31.941655359029298,-1.9027629207037406,1.802579500826209,579,35,0.4191065817999151,0.20090259748244277
1,0.00980392156862745,32.14711742429942,-1.9896009282099438,2.0132846655407413,606,8,0.46593244935885547,0.021032905369522403
0,0.8284313725490197,33.411988203265814,-1.7014238498912502,1.3441891937970554,105,509,0.7542030432380109,0.6179411468153164
3,0.12974683544303797,31.451400678644536,-1.9106033469326071,1.771209039672698,275,44,0.3073750039844825,0.18466253057718207
2,0.6486928104575164,32.991553593266204,-1.8885071150010755,1.5287603942958483,215,399,0.6583838206523032,0.2304309970415508
2,0.12418300653594772,31.331850868998004,-1.9678214300979182,1.8481398178778288,536,78,0.28012898391822105,0.06614531331490436
3,0.5031645569620253,30.89768961926806,-1.8157980815469454,1.5321613015959863,157,162,0.18118138912815152,0.38103499910007566
0,0.1895424836601307,31.329995610092634,-1.9162302821549877,1.7730337158018288,496,118,0.2797061608161746,0.17300732181485934
3,0.18037974683544303,30.212407704391104,-1.8791764961687347,1.711469957068211,259,60,0.025002095668900104,0.24975773638982846
0,0.24183006535947713,34.31088483888259,-1.9388813849818083,1.7936240148573608,464,150,0.9590662366125713,0.12608953767307884
1,0.1568627450980392,30.828713779105055,-1.965705768920947,1.8392508917181876,516,98,0.16546143833337457,0.07052753413555024
3,0.5506329113924051,30.913721930762733,-1.8273691233501441,1.5334262000312422,142,177,0.18483523585516792,0.35706761677133647
1,0.6486928104575164,33.84150372451663,-1.7046265574439607,1.3838379472327809,215,399,0.8520918524746861,0.6113073002085456
2,0.545751633986928,32.578228834731775,-1.9036546380501311,1.5853517062988178,278,336,0.564184969995762,0.19905556149954595
2,0.8872549019607843,32.26742656599958,-1.857823928669184,1.4418575315878015,69,545,0.4933515251282694,0.29398583249958987
3,0.9208860759493671,30.47122187456595,-1.809775952165901,1.4268427818454643,25,294,0.08398718393349736,0.39350878320383087
2,0.704248366013072,33.393130865360554,-1.8951144121477894,1.5391372798653098,181,433,0.7499053583777666,0.21674514061062
1,0.8480392156862745,33.482874768414376,-1.632488007933941,1.2741273923001468,93,521,0.7703584581414429,0.7607296448991816
1,0.7238562091503268,33.839566254190565,-1.7004366132157598,1.3573151296618016,169,445,0.8516502929645728,0.6199860343243988
2,0.32679738562091504,32.021134355757404,-1.9485230174751031,1.723900324588418,412,202,0.43722025631017036,0.10611858811034303
0,0.16993464052287582,31.902247475518077,-1.9231439161693824,1.7993770651972192,508,106,0.4101253212852374,0.1586869423259385
3,0.7468354430379747,31.435368910968148,-1.7816941240706174,1.3935670371440676,80,239,0.30372128119646646,0.4516753616240665
0,0.1111111111111111,31.596747992569153,-1.9134590742247914,1.8147691941158939,544,70,0.3405004087298016,0.17874739268359363
1,0.4444444444444444,32.543943889007906,-1.7545532300777185,1.4887593608730894,340,274,0.5563712535044933,0.5078929601891122
0,0.026143790849673203,32.3461408313,-1.853972745505648,1.8247738529891333,596,18,0.5112909133900931,0.30196288252398373
3,0.4651898734177215,30.843513277103145,-1.8303326102702338,1.5866011820698824,169,150,0.16883432048700353,0.3509292737208112
2,0.05065359477124183,31.881310103471357,-1.9574063719005568,1.8587355450601035,581,33,0.40535358588384796,0.08771827848414482
1,0.06045751633986928,31.890449470827843,-1.9774549866256104,1.8675892574453767,575,39,0.4074364949836111,0.046191091697548536
2,0.20915032679738563,31.900827580605675,-1.9781961432676651,1.8060548955557403,484,130,0.4098017198893871,0.04465591578964467
0,0.032679738562091505,32.15709350345252,-1.863380178294828,1.8246195526864504,592,22,0.46820604940549515,0.2824770365452869
2,0.5130718954248366,32.91993878980996,-1.9233409193548265,1.6259938279733204,298,316,0.6420624364712726,0.1582788848021801
1,0.7761437908496732,33.65376593260611,-1.6634753413292604,1.3156485301862682,137,477,0.8093054385045342,0.6965448221783426
1,0.10457516339869281,31.001249222460967,-1.9772969675547487,1.878674213680085,548,66,0.2047831584240658,0.04651840046982514
2,0.45751633986928103,32.41813169746276,-1.9051068520548522,1.615823510161921,332,282,0.5276980042073642,0.19604755505844285
2,0.04738562091503268,32.01380948237792,-1.946851050742258,1.8593622586957048,583,31,0.43555087977439655,0.10958177376022604
0,0.10457516339869281,31.688747146342205,-1.9030532722310995,1.8140311275083907,548,66,0.3614674917991163,0.20030118525143514
2,0.0784313725490196,32.19571819720114,-1.9260915660103672,1.8810954313244785,564,50,0.4770088169217255,0.15258140300530432
0,0.016339869281045753,32.43418218230641,-1.8168108743168803,1.8356616600675495,602,12,0.5313559927346247,0.3789371766265539
1,0.1830065359477124,30.96654665282149,-1.9312604088713479,1.7810046294120476,500,114,0.19687426328200264,0.14187505217248209
0,0.29411764705882354,32.05752645824972,-1.902207182631691,1.7158065389330133,432,182,0.4455142047295837,0.2020537113643206
1,0.9836601307189542,33.58210389885497,-1.5238501013926742,1.1644009557372264,10,604,0.7929732902949667,0.9857540018891093
1,0.29411764705882354,32.030140929891196,-1.8654809345089407,1.6714768322295086,432,182,0.4392729011475236,0.2781256887393191
2,0.0718954248366013,32.60219299451182,-1.9267118604677658,1.8814721597443598,568,46,0.5696465259795707,0.1512965719010939
2,0.6029411764705882,33.270627344923426,-1.9028574663381217,1.5652811168780458,243,371,0.7219861723423717,0.2007067627939798
3,0.9841772151898734,31.73992229230571,-1.769870119236631,1.3518646035305233,5,314,0.37313057230035707,0.47616671247500486
2,0.1568627450980392,31.13866351339678,-1.9784335668087778,1.8469504648208708,516,98,0.23610058619160412,0.04416413459306234
3,0.0,31.773285281389256,-1.9541761960216968,1.8550045207910817,316,3,0.3807341701038869,0.09440902090772685
2,0.369281045751634,32.11305439113157,-1.9305510314753316,1.6830744356583152,386,228,0.4581693078870881,0.14334440294960826
2,0.7892156862745098,32.932141650182686,-1.8730214281226414,1.4820775214392872,129,485,0.6448435314773127,0.2625068796069363
1,0.5392156862745098,33.11021541795579,-1.7571701008871028,1.4729664825468278,282,332,0.6854274643532072,0.5024725715793252
3,0.7025316455696202,31.387733116648285,-1.7981268087177564,1.4283179548274056,94,225,0.2928648372443705,0.4176379393829075
3,0.9272151898734177,30.939221783021114,-1.7896694300229208,1.4064481483279663,23,296,0.19064678409914038,0.43515591504366613
0,0.6029411764705882,33.673365085761986,-1.780229415660985,1.4808005946928984,243,371,0.8137721868979071,0.45470924803212354
0,0.34967320261437906,32.56636929496716,-1.8709550260104437,1.659013868748246,398,216,0.5614821195323554,0.2667870689200771
0,0.3627450980392157,32.347056454418095,-1.8640049795794804,1.642653782130131,390,224,0.5114995886353535,0.2811828703393875
3,0.4873417721518987,30.967899275139946,-1.8188198987741453,1.555618272193922,162,157,0.19718253290568288,0.3747758350555861
3,0.6740506329113924,31.027558674438325,-1.800802328247715,1.442834198908794,103,216,0.2107792186321653,0.41209607024154815
1,0.9705882352941176,33.54281440778599,-1.538651770825325,1.1745952836753915,18,596,0.7840190120303365,0.9550949414147203
3,0.05379746835443038,32.02311236185272,-1.9400338819083036,1.8285288846046388,299,20,0.4376710541317932,0.12370234255791068
1,0.38235294117647056,32.52334649341759,-1.7601807681971697,1.5253138744624433,378,236,0.5516770004962641,0.4962365026313189
0,0.45098039215686275,32.21997626855924,-1.8176720770210877,1.5597659473370362,336,278,0.4825373568746194,0.37715334636949116
2,0.8284313725490197,32.572302329954546,-1.865134613881632,1.4566952670489708,105,509,0.5628342888983973,0.2788430311380594
3,0.39556962025316456,31.203754246103966,-1.8625354754370638,1.6664109274827466,191,128,0.25093510089899773,0.28422669026623515
1,0.1503267973856209,31.131339987164562,-1.9771310999966942,1.855276687885587,520,94,0.2344315166776605,0.04686196600588044
1,0.6290849673202614,34.01657212624259,-1.7067823273466607,1.395164296571563,227,387,0.8919908468812601,0.606842001201803
3,0.19936708860759494,30.22428629982563,-1.8993718818269214,1.7492382064360228,253,66,0.02770928901805636,0.20792653937416405
1,0.795751633986928,33.47350597721994,-1.6632769410531225,1.3101186784831063,125,489,0.7682232621621701,0.696955773530278
2,0.7696078431372549,32.623742674615976,-1.8728728303565048,1.4827874322228984,141,473,0.574557809554805,0.2628146737999546
2,0.5588235294117647,32.652115712561326,-1.8973347377958825,1.5752185465278068,270,344,0.5810241716802267,0.2121461257071009
0,0.3888888888888889,32.50100298369444,-1.8568340008006827,1.622125485521159,374,240,0.54658479904427,0.29603629434267864
1,0.42810457516339867,32.65645090520509,-1.738622547139575,1.4876323024497422,350,264,0.5820121845102966,0.5408905739935022
1,0.9575163398692811,33.567636169584304,-1.5521827524962775,1.185179251041941,26,588,0.7896760199506039,0.9270678876276337
1,0.016339869281045753,32.03447836207717,-1.9901040351037365,2.0138990759931645,602,12,0.44026142438084737,0.019990807736410154
0,0.7892156862745098,33.7353756996425,-1.712021613408506,1.3698500035838939,129,485,0.8279047265908188,0.5959897396414684
0,0.0,32.572328114029,-1.8187019641679727,1.8564874208181574,612,2,0.5628401652223491,0.3750201158942521
0,0.3333333333333333,32.136071448067796,-1.8776883243431417,1.6744741591159717,408,206,0.4634150142332958,0.25284022314611887
3,0.810126582278481,30.434500875864142,-1.8196650877007408,1.4604310209194575,60,259,0.07561827836651513,0.3730251745283608
0,0.6486928104575164,33.39042251934235,-1.7513097768253418,1.433445432156979,215,399,0.7492881123095669,0.5146112043616995
2,0.815359477124183,33.072327061961936,-1.865786095147701,1.4670106672274665,113,501,0.6767925120204641,0.2774936020331049
3,0.28164556962025317,30.989730398009076,-1.83704467002657,1.6387701497987262,227,92,0.2021579587429967,0.3370264199303268
1,0.7826797385620915,33.983578066068176,-1.6645875549232958,1.3209025697502388,133,481,0.8844713298846418,0.69424106691647
1,0.8349673202614379,33.12740933210319,-1.6339151095418003,1.2792078171714618,101,513,0.6893460463339123,0.7577736543808458
3,0.4810126582278481,30.984434580754094,-1.8278449003095165,1.5641732953289167,164,155,0.20095101459458586,0.3560821283008577
0,0.5849673202614379,33.130681310493344,-1.773860289771637,1.4752095869031632,254,360,0.690091747135428,0.46790177450348036
3,0.5316455696202531,30.775415173787835,-1.809986175960184,1.5014219556532926,148,171,0.1533144104604709,0.393073341509135
2,0.7826797385620915,32.864544723781215,-1.872734820116884,1.4819015554137276,133,481,0.6294378422621021,0.26310053778995
0,0.12418300653594772,31.59124667045208,-1.9025819745719061,1.802765665167823,536,78,0.33924662896021474,0.2012773956377294
0,0.4444444444444444,32.06376130177751,-1.8236746835609148,1.5649019950937946,340,274,0.4469351578232814,0.3647200004049771
3,0.939873417721519,31.037910219908994,-1.7861513769566684,1.3882493512249316,19,300,0.21313838939491792,0.44244294453727306
0,0.7238562091503268,33.40210697922146,-1.7344350518111926,1.4012037783587625,169,445,0.7519510611613542,0.549564235643174
1,0.7009803921568627,34.23744800906639,-1.7102007614808157,1.3841605738237488,183,431,0.9423296031985098,0.5997613148424938
1,0.9117647058823529,33.58195933847606,-1.5916400783224371,1.2321202877943334,54,560,0.7929403442367828,0.8453389621056662
0,0.5522875816993464,33.03772281691292,-1.7893518988259454,1.5065638960681105,274,340,0.6689060255612143,0.4358136251901379
0,0.1437908496732026,32.081128118597164,-1.9298830859597569,1.8307038456739428,524,90,0.4508931452174423,0.14472793485786895
3,0.40822784810126583,30.96825922704022,-1.8383636766891702,1.6257639928779952,187,132,0.19726456780583668,0.3342943291199769
3,0.4430379746835443,31.039033590700278,-1.8572649157581866,1.6404348572349936,176,143,0.21339441140960425,0.29514372963559987
0,0.4019607843137255,32.50480154634882,-1.8444180038305806,1.6065631397488385,366,248,0.5474505111236976,0.32175385300646653
2,0.06045751633986928,31.867182607083926,-1.9680218912213907,1.848378951850034,575,39,0.40213385637364585,0.06573009327940316
3,0.5189873417721519,30.726188079151118,-1.8129628028687814,1.5222595950771978,152,167,0.14209530093414635,0.3869077812785391
0,0.9640522875816994,33.33765795318198,-1.6750812261110137,1.2978870806495706,22,592,0.7372627947231694,0.6725052687346174
2,0.29411764705882354,31.81736328028127,-1.9607588424014128,1.749647593537689,432,182,0.3907797740730041,0.08077422421431901
2,0.8611111111111112,32.35021153014993,-1.8577209868352302,1.4413797481446793,85,529,0.5122186467162839,0.29419905844189964
0,0.7303921568627451,33.410688917712235,-1.7280392046289716,1.3967008232726328,165,449,0.7539069293389655,0.5628121105830175
0,0.28104575163398693,32.43754560319043,-1.9144278105456467,1.7364225056478186,440,174,0.5321225337535385,0.17674082541224756
0,0.9379084967320261,33.18660088296571,-1.6773783325850857,1.3077959946944353,38,576,0.7028361069816178,0.6677472158254414
3,0.7848101265822784,31.5817445550721,-1.7764462760420034,1.3733464385229082,68,251,0.33708104770935154,0.4625453577959018
2,0.032679738562091505,32.183319483399806,-1.926771167846017,1.8700442394188577,592,22,0.47418308590612845,0.15117372707574095
2,0.47058823529411764,32.56399373078006,-1.898761620917719,1.6108655863730026,324,290,0.5609407161649917,0.2091905877442164
2,0.03758169934640523,32.378853181816005,-1.936979366983281,1.8596518987766364,589,25,0.5187462272982364,0.1300292341448559
1,0.6160130718954249,33.70518417605219,-1.7305179027385762,1.4097311506517451,235,379,0.8210239221796307,0.557677922470933
0,0.013071895424836602,32.38234901543077,-1.8261139590277586,1.8346455082120419,604,10,0.519542945863475,0.35966746937853156
2,0.49673202614379086,32.68851871366292,-1.8977934870545983,1.5958065114633972,308,306,0.5893206039490764,0.21119590713009861
2,0.0,32.62485875142121,-1.8691188840185695,1.89105229539079,612,2,0.574812169232338,0.27059031480558904
1,0.0032679738562091504,32.29307515705474,-1.990277542145709,2.0251402460314116,610,4,0.49919697171347366,0.019631418350180674
1,0.05718954248366013,31.82883467218067,-1.9883474274444874,1.8675697161520206,577,37,0.3933941636299849,0.023629312210499798
1,0.5522875816993464,33.26265398635676,-1.7439614243216512,1.4518364681062514,274,340,0.7201690026777339,0.5298320269062704
3,0.5126582278481012,30.81568822237933,-1.822108117298183,1.5316232403693415,154,165,0.1624928465725617,0.3679648674792464
1,0.22549019607843138,31.15837149963786,-1.907114151507875,1.7337887419624838,474,140,0.240592138208104,0.19188978653101696
0,0.1503267973856209,31.849792632896243,-1.9293005284805407,1.8199041089501267,520,94,0.39817059129551424,0.14593460043477346
3,0.5569620253164557,31.228215653165606,-1.8180385592622932,1.523845267514426,140,179,0.2565099821106118,0.3763942427260112
2,0.9967320261437909,32.81804879809979,-1.8561013515700384,1.4217865046055154,2,612,0.6188411802694054,0.2975538486409315
0,0.8741830065359477,33.46501751186519,-1.679793840292355,1.3184664436640334,77,537,0.766288696995808,0.6627439155416126
0,0.8415032679738562,33.59980731390034,-1.695057731610264,1.3389145230206971,97,517,0.7970079901660387,0.6311274435537997
2,0.5522875816993464,32.62728298499839,-1.8977146678452774,1.5799737147242376,274,340,0.5753646646054751,0.21135916728910376
1,0.2875816993464052,32.07305565938816,-1.8716651994380054,1.6820634524029463,436,178,0.44905339000375477,0.26531606930331186
1,0.48366013071895425,32.92241762841388,-1.7269073147637581,1.4519237720967177,316,298,0.6426273766124835,0.5651566217873669
2,0.13725490196078433,31.608436452122476,-1.9683447778186904,1.8834677437950846,528,86,0.34316426912803344,0.06506129036105435
3,0.08544303797468354,31.13166983979621,-1.9387520938161948,1.8231002302844226,289,30,0.2345066917987868,0.12635734163150314
0,0.32679738562091504,32.29371860868794,-1.8893703824420507,1.6849029086609286,412,202,0.49934361766934554,0.22864289004464355
3,0.8449367088607594,30.88589263299331,-1.7929541659933774,1.413889163393182,49,270,0.1784927949286832,0.42835216096586715
3,0.9620253164556962,31.295019295352862,-1.7920667435100546,1.3686586323935683,12,307,0.27173487774963334,0.4301903008936856
1,0.565359477124183,33.31663547841367,-1.7360045229798653,1.441380399427779,266,348,0.7324716639712809,0.546313351566071
1,0.1437908496732026,31.307368922041046,-1.9884344406296768,1.8822317526092551,524,90,0.27454942155820916,0.023449079668560913
2,0.2679738562091503,31.688686599521045,-1.9721889844228178,1.780343032300132,448,166,0.3614536928653571,0.05709869105506016
0,0.0915032679738562,31.894456524691385,-1.873239184822504,1.8251136435078368,556,58,0.4083497232881603,0.26205583482038897
2,0.49019607843137253,32.365261126964526,-1.8982712229514884,1.5962179519462243,312,302,0.5156485276839913,0.21020636106435342
1,0.6944444444444444,34.490493589415046,-1.689240311218937,1.353269090999531,187,427,1.0,0.6431772089126451
0,0.38235294117647056,32.50017194695606,-1.8572160981955346,1.6277528915533617,378,236,0.5463954014725241,0.29524484664894546
0,0.5588235294117647,33.07740307192613,-1.7883879159763685,1.5015453526671363,270,344,0.6779493609502101,0.43781034647998496
2,0.34967320261437906,32.33880662180898,-1.9370190075205085,1.7040137474382486,398,216,0.5096194091062021,0.1299471257290712
3,0.25,31.373945543706103,-1.8538766950740675,1.6769770618433686,237,82,0.28972257804581236,0.3021618341357475
1,0.05065359477124183,31.767450711024402,-1.9885910895930397,1.8891989948061458,581,33,0.37940444133469153,0.02312460883350731
3,0.6518987341772152,31.259213269721236,-1.7841592631620102,1.4249026750004896,110,209,0.2635744992786275,0.44656925863854324
1,0.20915032679738563,31.875581783696685,-1.90276801874341,1.7394925037732578,484,130,0.40404807217380423,0.20089203778799547
3,0.5632911392405063,31.261679783387308,-1.8085351614741645,1.5011920994261239,138,181,0.26413663050274394,0.396078863357769
1,0.026143790849673203,32.03566207329278,-1.9892116643905464,1.9681661764334244,596,18,0.44053119829038767,0.02183919705396331
1,0.8921568627450981,33.78417036686004,-1.6420364978388977,1.2898048773266901,66,548,0.8390252836713055,0.740951623861271
3,0.2563291139240506,31.56128410753226,-1.845735037450336,1.6655229306478936,235,84,0.33241800587027726,0.31902584900809217
1,0.49673202614379086,33.533950654066935,-1.721141114732718,1.4468538105659885,308,306,0.7819989167043317,0.5771002931592673
1,0.7173202614379085,33.877146811272176,-1.7013404928191733,1.3682657783199066,173,441,0.8602150963329285,0.6181138063606064
0,0.5130718954248366,33.33950238056361,-1.8294275689587538,1.5638491446744425,298,316,0.7376831492649218,0.3528039079589784
2,0.2875816993464052,31.889431533099835,-1.960929600351624,1.760081061854204,436,178,0.4072045017094643,0.08042052908919572
1,0.8284313725490197,33.272050895552354,-1.6402541382604887,1.279253057384795,105,509,0.7223106068949301,0.7446434689163302
0,0.565359477124183,33.05467981523988,-1.7815447770741009,1.4908444050400238,266,348,0.6727706132008429,0.4519847077163237
1,0.12418300653594772,31.00810965793079,-1.9445990482746272,1.8451997961855777,536,78,0.2063466871576276,0.1142464016360023
2,0.5081699346405228,32.50500516961017,-1.936992342648715,1.6888211161855506,301,313,0.5474969179183304,0.13000235733119325
1,0.8611111111111112,32.98562738901426,-1.6178242977824624,1.2581373688955233,85,529,0.6570332080462054,0.7911029469350574
1,0.029411764705882353,31.99527968872302,-1.989191243247005,1.9572307917560536,594,20,0.4313278439432402,0.02188149586881316
0,0.6552287581699346,33.67370212742761,-1.7511840784846122,1.4333958900838095,211,403,0.8138490004370658,0.5148715664139325
3,0.45569620253164556,30.959784195511766,-1.839168422289249,1.5920964324686278,172,147,0.19533306427798358,0.3326274398456568
2,0.46405228758169936,32.64044972789331,-1.9049079394753692,1.61672418029789,328,286,0.5783654334246231,0.1964595675568459
0,0.47058823529411764,32.857549597381336,-1.8110297241968543,1.5488741079890418,324,290,0.6278436167688071,0.3909118144839847
0,0.2679738562091503,32.00739178780946,-1.9202346781375206,1.7468706179837907,448,166,0.4340882539826154,0.16471291832540835
3,0.6044303797468354,31.22599987103565,-1.8000309691416814,1.4580923557119019,125,194,0.25600499390064524,0.41369380525292376
1,0.3562091503267974,32.40219271195366,-1.7857963808615818,1.567137636713563,394,220,0.5240654269552483,0.44317825664493427
3,0.6613924050632911,31.134701292957466,-1.8136320536623207,1.4698115324524124,107,212,0.23519757565636645,0.3855215457160561
2,0.238562091503268,30.920682316695828,-1.9780170042003,1.7803268604502753,466,148,0.18642154381636633,0.04502697092803043
3,0.04746835443037975,31.95346971511436,-1.9412796601390512,1.8327002069419656,301,18,0.4217991346690102,0.12112193159224471
2,0.9444444444444444,32.382600705235255,-1.8498733070449755,1.4212633510031694,34,580,0.5196003072719444,0.3104541498265454
1,0.3888888888888889,32.518264823491045,-1.7653027883569699,1.5301570318067428,374,240,0.5505188616318177,0.4856271368064107
2,0.6225490196078431,32.953112654161664,-1.889754408573026,1.5438771531345021,231,383,0.6496229317700468,0.22784744731253248
0,0.9313725490196079,33.236115055926255,-1.6839115230941766,1.3132020634442203,42,572,0.7141206431430387,0.6542148582883192
3,0.6424050632911392,31.400797084337558,-1.7940097981352856,1.4286475681888218,113,206,0.2958421830624802,0.42616560425179273
3,0.47468354430379744,30.797157400797865,-1.829290599843924,1.5800766490336253,166,153,0.15826957647162487,0.35308761544169176
1,0.43137254901960786,33.180785234653264,-1.7870762809520677,1.5302876214401704,348,266,0.7015106906460522,0.4405271682353509
1,0.27450980392156865,31.876564068962466,-1.8950209973545986,1.7081086552553244,444,170,0.40427194006737466,0.2169386329600247
3,0.8829113924050633,31.31018499405759,-1.7989851707207014,1.388215260193751,37,282,0.275191218938712,0.4158599931399549
